Date,全體等權,官方分類:公用,官方分類:地產,官方分類:工商,官方分類:金融,行業:公用,行業:原材料,行業:地產,行業:工業,行業:必需消費,行業:科技,行業:能源,行業:通訊/互聯網,行業:醫療,行業:金融,行業:非必需消費,風格:低波,風格:動量,風格:大市值,風格:高息,2800.HK
2017-07-04,1.455569,1.717868,1.906821,1.162635,1.603366,1.717868,0.462513,1.846409,1.436788,0.723858,0.227691,0.964018,2.844460,,1.603366,0.302786,1.697173,1.273695,1.157476,1.960290,1.453833
2017-07-05,1.463166,1.726107,1.916100,1.166872,1.617608,1.726107,0.462513,1.855395,1.439644,0.733146,0.228151,0.968169,2.799946,,1.617608,0.306853,1.700853,1.291585,1.166120,1.970875,1.459425
2017-07-06,1.466086,1.726997,1.929175,1.169235,1.614729,1.726997,0.462513,1.868055,1.448759,0.743054,0.229071,0.963262,2.776211,,1.614729,0.306777,1.703145,1.297074,1.162876,1.971328,1.462220
2017-07-07,1.459839,1.726751,1.917106,1.164816,1.606199,1.726751,0.462513,1.856369,1.447506,0.732909,0.228611,0.962321,2.759624,,1.606199,0.306928,1.702345,1.290803,1.153651,1.960723,1.453833
2017-07-10,1.467200,1.739508,1.927034,1.169744,1.614996,1.739508,0.462513,1.865983,1.462602,0.732148,0.229810,0.957219,2.802054,,1.614996,0.307930,1.708159,1.296868,1.155962,1.970786,1.462220
2017-07-11,1.481284,1.743123,1.933277,1.180659,1.646222,1.743123,0.462513,1.872028,1.470899,0.736775,0.230290,0.961033,2.835223,,1.646222,0.317007,1.716986,1.319909,1.176761,1.994346,1.484587
2017-07-12,1.483658,1.748709,1.927853,1.179572,1.662569,1.748709,0.462513,1.866776,1.474558,0.723599,0.231729,0.967129,2.839497,,1.662569,0.316359,1.719405,1.319633,1.187681,2.002050,1.492975
2017-07-13,1.501944,1.758307,1.957295,1.194601,1.682383,1.758307,0.462513,1.895285,1.488415,0.730632,0.233648,0.983713,2.877672,,1.682383,0.321705,1.735880,1.338791,1.203161,2.025163,1.509750
2017-07-14,1.508640,1.755596,1.982971,1.199194,1.683290,1.755596,0.462513,1.920147,1.488852,0.737901,0.233169,0.992140,2.892372,,1.683290,0.320303,1.737968,1.338750,1.207303,2.025716,1.512545
2017-07-17,1.512747,1.755507,1.995888,1.197704,1.697546,1.755507,0.462513,1.932655,1.496302,0.733124,0.233169,0.991478,2.909186,,1.697546,0.315438,1.744196,1.342200,1.215124,2.023444,1.518137
2017-07-18,1.513405,1.754732,1.999761,1.198534,1.695760,1.754732,0.462513,1.936405,1.494530,0.735429,0.232209,0.995943,2.923387,,1.695760,0.312991,1.746561,1.342429,1.215880,2.024163,1.518137
2017-07-19,1.523374,1.752415,2.002419,1.214861,1.697269,1.752415,0.462513,1.938979,1.501446,0.754631,0.232689,1.011435,2.968992,,1.697269,0.317252,1.748458,1.360309,1.224952,2.035086,1.526525
2017-07-20,1.524499,1.752611,1.997828,1.215660,1.703957,1.752611,0.462513,1.934533,1.507190,0.752208,0.232689,1.016085,2.962686,,1.703957,0.315956,1.751435,1.355709,1.222986,2.033763,1.529320
2017-07-21,1.531601,1.817012,1.996574,1.221494,1.694754,1.817012,0.462513,1.933319,1.513613,0.764150,0.237486,1.014400,2.980078,,1.694754,0.314542,1.785371,1.348392,1.217801,2.069460,1.532116
2017-07-24,1.539672,1.831677,1.999372,1.230060,1.701575,1.831677,0.462513,1.936029,1.511496,0.767515,0.237486,1.014310,3.020675,,1.701575,0.325513,1.799075,1.365568,1.223024,2.076689,1.540504
2017-07-25,1.532430,1.822109,1.982685,1.223551,1.701614,1.822109,0.462513,1.919870,1.504531,0.759671,0.236047,1.011901,2.998911,,1.701614,0.324607,1.792708,1.356415,1.221394,2.078981,1.537708
2017-07-26,1.535535,1.826311,1.986406,1.223984,1.710767,1.826311,0.462513,1.923473,1.503791,0.762382,0.235088,1.023702,2.984720,,1.710767,0.319892,1.789493,1.351963,1.231390,2.077277,1.543300
2017-07-27,1.541680,1.812819,2.014787,1.225425,1.720133,1.812819,0.462513,1.950956,1.505314,0.759862,0.234128,1.022866,3.005611,,1.720133,0.322047,1.794518,1.354586,1.235955,2.073442,1.554483
2017-07-28,1.538609,1.825848,2.022161,1.221252,1.705556,1.825848,0.462513,1.958095,1.506300,0.758221,0.231729,1.012342,2.995118,,1.705556,0.322256,1.799713,1.350117,1.225865,2.067920,1.546095
2017-07-31,1.547844,1.830034,2.025518,1.228111,1.726717,1.830034,0.462513,1.961346,1.517161,0.753624,0.232209,1.025970,3.021622,,1.726717,0.323182,1.804786,1.366076,1.238467,2.088396,1.560075
2017-08-01,1.555661,1.834245,2.031729,1.227333,1.760339,1.834245,0.462513,1.967360,1.518742,0.755607,0.231729,1.031318,3.003465,,1.760339,0.319230,1.812325,1.378923,1.255782,2.098315,1.576850
2017-08-02,1.562556,1.839181,2.054300,1.231997,1.761072,1.839181,0.462513,1.989217,1.530134,0.755087,0.231729,1.037750,3.013903,,1.761072,0.319203,1.823026,1.389469,1.250851,2.123842,1.579645
2017-08-03,1.560143,1.840271,2.053494,1.229773,1.755720,1.840271,0.462513,1.988436,1.533640,0.751587,0.231729,1.028597,3.032473,,1.755720,0.318213,1.826670,1.379946,1.249562,2.119553,1.579645
2017-08-04,1.564829,1.842320,2.070485,1.233942,1.752731,1.842320,0.462513,2.004889,1.540404,0.754397,0.231729,1.024337,3.044365,,1.752731,0.322679,1.825752,1.385287,1.248451,2.125169,1.579645
2017-08-07,1.569310,1.845929,2.064464,1.240670,1.758592,1.845929,0.462513,1.999059,1.547193,0.764884,0.231729,1.025983,3.073927,,1.758592,0.322758,1.827052,1.391530,1.255306,2.131170,1.585237
2017-08-08,1.571575,1.839092,2.058429,1.246161,1.761734,1.839092,0.462513,1.993214,1.543262,0.757768,0.231729,1.028678,3.118685,,1.761734,0.332765,1.824590,1.406184,1.263327,2.130792,1.596420
2017-08-09,1.575190,1.830596,2.098339,1.249332,1.743099,1.830596,0.462513,2.031861,1.540773,0.769148,0.231729,1.026392,3.133269,,1.743099,0.333061,1.826505,1.421216,1.251629,2.149869,1.590829
2017-08-10,1.559653,1.825921,2.057275,1.245292,1.712382,1.825921,0.462513,1.992097,1.526967,0.779366,0.229810,1.023274,3.135025,,1.712382,0.327652,1.824240,1.393086,1.237419,2.119195,1.574054
2017-08-11,1.536281,1.820108,2.031295,1.225859,1.675991,1.820108,0.462513,1.966940,1.496845,0.789270,0.226931,1.004241,3.065398,,1.675991,0.316333,1.807402,1.349535,1.211478,2.076448,1.546095
2017-08-14,1.548816,1.829274,2.041718,1.236761,1.694198,1.829274,0.462513,1.977033,1.498235,0.792386,0.225972,1.009812,3.164033,,1.694198,0.322053,1.816576,1.370741,1.229168,2.090993,1.560075
2017-08-15,1.541281,1.837517,2.023758,1.224784,1.701124,1.837517,0.462513,1.959642,1.488908,0.791581,0.224533,0.988062,3.131644,,1.701124,0.319170,1.810381,1.353454,1.230444,2.080120,1.557279
2017-08-16,1.554453,1.840615,2.038501,1.237951,1.715419,1.840615,0.462513,1.973918,1.500307,0.818325,0.225012,0.988279,3.149060,,1.715419,0.322948,1.818227,1.362548,1.241513,2.084601,1.571258
2017-08-17,1.550141,1.843112,2.025684,1.237303,1.705195,1.843112,0.462513,1.961507,1.495486,0.810689,0.226452,0.990909,3.163164,,1.705195,0.324235,1.814594,1.364848,1.237921,2.084033,1.568462
2017-08-18,1.538212,1.807451,2.015039,1.230709,1.689251,1.807451,0.462513,1.951199,1.489567,0.811337,0.218775,0.984421,3.150421,,1.689251,0.322293,1.796225,1.359523,1.226334,2.053555,1.551687
2017-08-21,1.544559,1.809738,2.036100,1.234298,1.692793,1.809738,0.462513,1.971593,1.491596,0.805122,0.213018,1.001751,3.197729,,1.692793,0.320129,1.804514,1.363769,1.231080,2.055422,1.560075
2017-08-22,1.554354,1.806976,2.063003,1.234748,1.719240,1.806976,0.462513,1.997643,1.503666,0.786911,0.209180,1.010620,3.166649,,1.719240,0.325770,1.809307,1.389684,1.247990,2.067838,1.574054
2017-08-23,1.554354,1.806976,2.063003,1.234748,1.719240,1.806976,0.462513,1.997643,1.503666,0.786911,0.209180,1.010620,3.166649,,1.719240,0.325770,1.809307,1.389684,1.247990,2.067838,1.574054
2017-08-24,1.557526,1.810517,2.071100,1.233299,1.730921,1.810517,0.462513,2.005484,1.498795,0.809335,0.207741,0.996737,3.146768,,1.730921,0.322949,1.808460,1.388782,1.255905,2.075811,1.576850
2017-08-25,1.566771,1.799326,2.072881,1.233910,1.777552,1.799326,0.462513,2.007208,1.496015,0.797083,0.208220,1.016622,3.146982,,1.777552,0.320830,1.807645,1.397366,1.281437,2.085248,1.596420
2017-08-28,1.569170,1.792057,2.081623,1.233667,1.786575,1.792057,0.462513,2.015674,1.499063,0.805308,0.205822,1.020661,3.118279,,1.786575,0.316680,1.807092,1.396156,1.282486,2.087770,1.602012
2017-08-29,1.565628,1.792615,2.072746,1.233795,1.775281,1.792615,0.462513,2.007078,1.500563,0.806168,0.205342,1.013382,3.113382,,1.775281,0.320343,1.806904,1.391904,1.276605,2.077571,1.593625
2017-08-30,1.581110,1.802551,2.093163,1.246230,1.795732,1.802551,0.462513,2.026848,1.504397,0.809071,0.206781,1.033672,3.138394,,1.795732,0.326833,1.817188,1.417714,1.289228,2.103742,1.613195
2017-08-31,1.588882,1.807706,2.119687,1.256274,1.782285,1.807706,0.462513,2.052532,1.528479,0.815142,0.205342,1.044125,3.130384,,1.782285,0.328501,1.825105,1.421643,1.280520,2.109677,1.607604
2017-09-01,1.594640,1.808323,2.116648,1.269272,1.775635,1.808323,0.462513,2.049589,1.531268,0.840714,0.203902,1.048637,3.120246,,1.775635,0.337951,1.827459,1.426926,1.278235,2.118342,1.607604
2017-09-04,1.584005,1.799413,2.098429,1.262740,1.760102,1.799413,0.462513,2.031947,1.521827,0.840207,0.201504,1.038466,3.095506,,1.760102,0.339105,1.820479,1.414167,1.269221,2.096341,1.599216
2017-09-05,1.583529,1.797346,2.108066,1.258798,1.762356,1.797346,0.462513,2.041279,1.518597,0.838229,0.201504,1.033034,3.091335,,1.762356,0.337258,1.820818,1.415493,1.269471,2.098861,1.599216
2017-09-06,1.580366,1.794304,2.100681,1.260431,1.749394,1.794304,0.462513,2.034128,1.513935,0.841060,0.201024,1.036954,3.091763,,1.749394,0.339106,1.820609,1.412039,1.262256,2.084290,1.590829
2017-09-07,1.582560,1.796415,2.110643,1.264386,1.740533,1.796415,0.462513,2.043774,1.518247,0.847000,0.199105,1.038452,3.092027,,1.740533,0.342019,1.821894,1.406703,1.258001,2.084158,1.588033
2017-09-08,1.596123,1.799346,2.159055,1.272472,1.745776,1.799346,0.462513,2.090653,1.529440,0.859857,0.200544,1.043714,3.093445,,1.745776,0.342225,1.839468,1.413091,1.262478,2.089385,1.596420
2017-09-11,1.607519,1.809890,2.176158,1.279180,1.764539,1.809890,0.462513,2.107214,1.544785,0.860812,0.203423,1.043608,3.129740,,1.764539,0.342486,1.848656,1.423322,1.275034,2.103778,1.613195
2017-09-12,1.605281,1.811874,2.164413,1.278037,1.764756,1.811874,0.462513,2.095841,1.539534,0.845610,0.204862,1.043152,3.128701,,1.764756,0.350189,1.843310,1.433402,1.277283,2.107386,1.613195
2017-09-13,1.602750,1.798022,2.157134,1.281305,1.755116,1.798022,0.462513,2.088792,1.537763,0.856143,0.204382,1.039808,3.109516,,1.755116,0.356038,1.838120,1.438583,1.270260,2.102996,1.607604
2017-09-14,1.600818,1.789426,2.149829,1.285369,1.743966,1.789426,0.462513,2.081719,1.529499,0.890102,0.204382,1.035853,3.097448,,1.743966,0.352955,1.825492,1.442682,1.262072,2.091837,1.604808
2017-09-15,1.604375,1.790980,2.161062,1.289629,1.740344,1.790980,0.462513,2.092596,1.534100,0.894329,0.202463,1.039076,3.114998,,1.740344,0.354448,1.839572,1.441119,1.262035,2.087803,1.604808
2017-09-18,1.623551,1.792285,2.206446,1.302235,1.763289,1.792285,0.462513,2.136542,1.547735,0.899972,0.201024,1.041739,3.139451,,1.763289,0.367118,1.842892,1.463565,1.275377,2.094827,1.621583
2017-09-19,1.615668,1.785961,2.191563,1.296582,1.754875,1.785961,0.462513,2.122131,1.546338,0.890258,0.200544,1.034911,3.119676,,1.754875,0.367992,1.834812,1.454497,1.270457,2.091054,1.618787
2017-09-20,1.619623,1.780215,2.187537,1.302668,1.762643,1.780215,0.462513,2.118232,1.540506,0.892381,0.200544,1.037033,3.160189,,1.762643,0.376228,1.827895,1.473598,1.272169,2.096935,1.621583
2017-09-21,1.617007,1.775170,2.161992,1.305330,1.764001,1.775170,0.462513,2.093497,1.528318,0.900576,0.201024,1.037725,3.164651,,1.764001,0.381963,1.821298,1.482334,1.273421,2.091506,1.621583
2017-09-22,1.600898,1.764146,2.139684,1.290831,1.748031,1.764146,0.462513,2.071895,1.506669,0.890528,0.200544,1.028163,3.138944,,1.748031,0.376625,1.810206,1.466264,1.263509,2.077131,1.607604
2017-09-25,1.576266,1.760209,2.079071,1.272362,1.727479,1.760209,0.462513,2.013203,1.493105,0.874452,0.200064,1.014809,3.103908,,1.727479,0.365612,1.797923,1.436957,1.248672,2.061337,1.590829
2017-09-26,1.582029,1.759906,2.078268,1.283064,1.726716,1.759906,0.462513,2.012425,1.498247,0.878977,0.200064,1.043252,3.098575,,1.726716,0.366673,1.799888,1.437637,1.251721,2.070108,1.593625
2017-09-27,1.589858,1.758651,2.087246,1.292516,1.732341,1.758651,0.462513,2.021119,1.501178,0.887070,0.208700,1.041417,3.108044,,1.732341,0.375225,1.802533,1.444883,1.256920,2.084179,1.599216
2017-09-28,1.581339,1.754639,2.083116,1.286093,1.713969,1.754639,0.462513,2.017120,1.499827,0.895675,0.206301,1.028467,3.055284,,1.713969,0.372955,1.797291,1.428939,1.239869,2.075443,1.582441
2017-09-29,1.594138,1.766585,2.094589,1.302284,1.717461,1.766585,0.462513,2.028229,1.510443,0.920970,0.206781,1.047324,3.055629,,1.717461,0.376335,1.798843,1.439800,1.244145,2.082944,1.588033
2017-10-03,1.622159,1.771618,2.123550,1.322109,1.773089,1.771618,0.462513,2.056273,1.515921,0.936327,0.209180,1.056251,3.106609,,1.773089,0.394173,1.804381,1.488902,1.282079,2.102627,1.624379
2017-10-04,1.631725,1.771270,2.147233,1.327758,1.785748,1.771270,0.462513,2.079206,1.523996,0.930500,0.206301,1.065435,3.107280,,1.785748,0.401604,1.808633,1.510174,1.291021,2.116268,1.635562
2017-10-06,1.634696,1.780986,2.144172,1.328982,1.794505,1.780986,0.462513,2.076241,1.522635,0.932616,0.208220,1.063070,3.115561,,1.794505,0.402991,1.807547,1.510216,1.296949,2.116898,1.641154
2017-10-09,1.632984,1.776678,2.132368,1.331850,1.789515,1.776678,0.462513,2.064811,1.519302,0.980269,0.209660,1.052433,3.091278,,1.789515,0.392609,1.805089,1.509025,1.289485,2.107782,1.635562
2017-10-10,1.638550,1.777708,2.157292,1.331794,1.796792,1.777708,0.462513,2.088946,1.518329,0.970211,0.210140,1.049933,3.123276,,1.796792,0.395553,1.808691,1.511025,1.295182,2.108901,1.643949
2017-10-11,1.630246,1.779425,2.131535,1.325431,1.792943,1.779425,0.462513,2.064004,1.511854,0.961558,0.207741,1.053087,3.124703,,1.792943,0.389116,1.806882,1.501941,1.293216,2.103255,1.635562
2017-10-12,1.636836,1.785362,2.156533,1.324869,1.804252,1.785362,0.462513,2.088211,1.513296,0.957038,0.210140,1.046980,3.130914,,1.804252,0.391092,1.806993,1.512932,1.300126,2.113156,1.643949
2017-10-13,1.639070,1.786896,2.150420,1.329571,1.806135,1.786896,0.462513,2.082291,1.531678,0.954749,0.214457,1.051011,3.116950,,1.806135,0.389573,1.806854,1.512091,1.299507,2.122353,1.643949
2017-10-16,1.650949,1.790584,2.169169,1.339264,1.820909,1.790584,0.462513,2.100446,1.541875,0.968468,0.217336,1.057920,3.151100,,1.820909,0.387471,1.815293,1.521558,1.309621,2.135525,1.655133
2017-10-17,1.649386,1.785904,2.174228,1.337526,1.816417,1.785904,0.462513,2.105345,1.539218,0.963574,0.216377,1.058661,3.160310,,1.816417,0.386715,1.815858,1.513554,1.310312,2.128859,1.657929
2017-10-18,1.650670,1.784371,2.181341,1.335680,1.822908,1.784371,0.462513,2.112232,1.547492,0.956795,0.215897,1.053265,3.156013,,1.822908,0.386367,1.817573,1.520815,1.314586,2.128747,1.657929
2017-10-19,1.623124,1.773920,2.135681,1.314532,1.787428,1.773920,0.462513,2.068019,1.533746,0.947884,0.213978,1.035140,3.103096,,1.787428,0.371873,1.805939,1.482575,1.287974,2.097261,1.629970
2017-10-20,1.643418,1.780769,2.160167,1.333706,1.811038,1.780769,0.462513,2.091730,1.555049,0.958826,0.219255,1.042293,3.132026,,1.811038,0.384789,1.820395,1.509953,1.305392,2.122210,1.646745
2017-10-23,1.635968,1.777299,2.141683,1.330474,1.799685,1.777299,0.462513,2.073831,1.555202,0.963271,0.218775,1.034810,3.127496,,1.799685,0.380937,1.816524,1.506839,1.299442,2.116131,1.635562
2017-10-24,1.626736,1.779486,2.129336,1.320653,1.790361,1.779486,0.462513,2.061875,1.544422,0.948591,0.217336,1.027739,3.124177,,1.790361,0.378916,1.812958,1.496129,1.291150,2.107416,1.629970
2017-10-25,1.635232,1.788386,2.131411,1.330308,1.799333,1.788386,0.462513,2.063884,1.545596,0.958966,0.218296,1.040640,3.134800,,1.799333,0.383356,1.811559,1.508847,1.298641,2.119903,1.635562
2017-10-26,1.630832,1.790250,2.130209,1.324596,1.793727,1.790250,0.462513,2.062720,1.543985,0.963371,0.220694,1.032813,3.104196,,1.793727,0.376879,1.813618,1.496017,1.292324,2.114441,1.629970
2017-10-27,1.635635,1.794633,2.122279,1.322960,1.825285,1.794633,0.462513,2.055042,1.548835,0.953802,0.222134,1.036889,3.142189,,1.825285,0.368178,1.817655,1.495982,1.316857,2.125418,1.641154
2017-10-30,1.629710,1.791049,2.097772,1.324637,1.812621,1.791049,0.462513,2.031311,1.543149,0.961736,0.219255,1.050865,3.127765,,1.812621,0.365231,1.810482,1.491628,1.313965,2.121439,1.638358
2017-10-31,1.630207,1.794956,2.098781,1.331629,1.793309,1.794956,0.462513,2.032288,1.542826,0.981532,0.216856,1.052562,3.107429,,1.793309,0.372222,1.805998,1.502123,1.304756,2.117087,1.634337
2017-11-01,1.644997,1.791167,2.116908,1.343808,1.819142,1.791167,0.462513,2.049841,1.544610,0.987940,0.219735,1.050514,3.187038,,1.819142,0.383109,1.807157,1.523564,1.328470,2.123314,1.651570
2017-11-02,1.644188,1.783142,2.121941,1.346141,1.808692,1.783142,0.462513,2.054714,1.537788,0.977636,0.224533,1.072698,3.196478,,1.808692,0.379292,1.797694,1.519311,1.325672,2.127196,1.645826
2017-11-03,1.648205,1.788978,2.138640,1.347475,1.808759,1.788978,0.462513,2.070885,1.534645,0.987741,0.218296,1.071600,3.232797,,1.808759,0.378221,1.804292,1.529329,1.328769,2.132768,1.654443
2017-11-06,1.640345,1.777400,2.113445,1.347580,1.795533,1.777400,0.462513,2.046488,1.522668,0.984410,0.217336,1.076360,3.250930,,1.795533,0.381674,1.795190,1.533178,1.329171,2.118973,1.654443
2017-11-07,1.660277,1.782250,2.137046,1.369744,1.811218,1.782250,0.462513,2.069341,1.523501,1.011656,0.216856,1.096443,3.323260,,1.811218,0.393125,1.808150,1.562484,1.345809,2.139763,1.677421
2017-11-08,1.659447,1.813637,2.132351,1.364921,1.809138,1.813637,0.462513,2.064794,1.518169,1.016581,0.218296,1.082646,3.298984,,1.809138,0.393423,1.811053,1.554118,1.339413,2.145963,1.674549
2017-11-09,1.667334,1.812566,2.144684,1.368290,1.828704,1.812566,0.462513,2.076737,1.513341,1.007378,0.219255,1.101225,3.312660,,1.828704,0.394334,1.818251,1.572047,1.355106,2.162632,1.683166
2017-11-10,1.660450,1.803614,2.140644,1.358651,1.828758,1.803614,0.462513,2.072825,1.499422,0.992596,0.218296,1.090368,3.318549,,1.828758,0.395285,1.813655,1.571698,1.358341,2.153457,1.686038
2017-11-13,1.653259,1.793857,2.119962,1.351616,1.833698,1.793857,0.462513,2.052798,1.490477,0.986773,0.215897,1.078820,3.336767,,1.833698,0.394339,1.804974,1.572752,1.358921,2.139440,1.688910
2017-11-14,1.655223,1.795875,2.125757,1.353992,1.831263,1.795875,0.462513,2.058409,1.484309,1.006264,0.215417,1.070327,3.298364,,1.831263,0.402306,1.802759,1.592862,1.351618,2.133040,1.688910
2017-11-15,1.641460,1.807260,2.115421,1.338346,1.809960,1.807260,0.462513,2.048400,1.484402,0.992666,0.213978,1.048537,3.269413,,1.809960,0.393490,1.806779,1.570566,1.332641,2.123459,1.671676
2017-11-16,1.644982,1.798361,2.139166,1.332808,1.827465,1.798361,0.462513,2.071393,1.461323,0.998943,0.213018,1.044228,3.278926,,1.827465,0.392607,1.802424,1.613626,1.347570,2.132252,1.677421
2017-11-17,1.640724,1.795170,2.123885,1.326958,1.836206,1.795170,0.462513,2.056597,1.457760,0.980531,0.213018,1.034712,3.313864,,1.836206,0.393313,1.804984,1.604608,1.358823,2.109810,1.686038
2017-11-20,1.642099,1.787528,2.125800,1.334400,1.824375,1.787528,0.462513,2.058451,1.457420,0.989996,0.213498,1.025871,3.356011,,1.824375,0.404912,1.800615,1.624846,1.356561,2.107786,1.686038
2017-11-21,1.657411,1.789657,2.133677,1.339753,1.876835,1.789657,0.462513,2.066078,1.458471,0.987376,0.214471,1.029879,3.393918,,1.876835,0.409845,1.801644,1.660577,1.392209,2.111704,1.720506
2017-11-22,1.671796,1.792519,2.148716,1.354192,1.894070,1.792519,0.462513,2.080641,1.473773,0.997856,0.215930,1.049048,3.412265,,1.894070,0.411978,1.808042,1.665183,1.399720,2.131134,1.737739
2017-11-23,1.665792,1.802072,2.152203,1.350820,1.866439,1.802072,0.462513,2.084017,1.474966,0.995570,0.217389,1.052254,3.383048,,1.866439,0.405546,1.813075,1.642459,1.379348,2.137457,1.717633
2017-11-24,1.669508,1.805658,2.163232,1.347734,1.882753,1.805658,0.462513,2.094697,1.478375,0.980265,0.216902,1.053254,3.375651,,1.882753,0.405737,1.821278,1.636115,1.393298,2.141986,1.726250
2017-11-27,1.662413,1.811706,2.154694,1.342839,1.865406,1.811706,0.462513,2.086429,1.471978,0.972184,0.216416,1.057444,3.341209,,1.865406,0.404653,1.825991,1.620744,1.383372,2.137423,1.717633
2017-11-28,1.660569,1.811509,2.146124,1.345762,1.855091,1.811509,0.462513,2.078131,1.467633,0.980472,0.215930,1.050727,3.383211,,1.855091,0.408404,1.833248,1.627899,1.377941,2.130163,1.714761
2017-11-29,1.661315,1.806977,2.154819,1.343977,1.858924,1.806977,0.462513,2.086551,1.461435,0.980813,0.215930,1.054894,3.350777,,1.858924,0.408908,1.833111,1.625927,1.370972,2.123534,1.714761
2017-11-30,1.645209,1.787611,2.156601,1.325057,1.840284,1.787611,0.462513,2.088276,1.457674,0.951037,0.215930,1.045857,3.283319,,1.840284,0.399419,1.823636,1.592895,1.347460,2.112675,1.691783
2017-12-01,1.650693,1.794213,2.169676,1.331445,1.836072,1.794213,0.462513,2.100937,1.464857,0.963097,0.214471,1.048933,3.249090,,1.836072,0.405956,1.830727,1.599802,1.339694,2.122617,1.683166
2017-12-04,1.651469,1.794685,2.151136,1.337064,1.838385,1.794685,0.462513,2.082984,1.460032,0.968311,0.214471,1.063295,3.250731,,1.838385,0.408796,1.830252,1.612184,1.346858,2.127311,1.686038
2017-12-05,1.642518,1.797067,2.141431,1.329145,1.823111,1.797067,0.462513,2.073587,1.458701,0.962984,0.213984,1.065702,3.198805,,1.823111,0.400080,1.830959,1.594464,1.334818,2.137179,1.668804
2017-12-06,1.613191,1.777366,2.119848,1.303146,1.778182,1.777366,0.462513,2.052688,1.436442,0.948107,0.212039,1.048812,3.133990,,1.778182,0.383030,1.809767,1.545944,1.303933,2.102636,1.631464
2017-12-07,1.612355,1.773440,2.110894,1.303181,1.782678,1.773440,0.462513,2.044018,1.429763,0.955787,0.209607,1.045011,3.135235,,1.782678,0.386156,1.807177,1.553616,1.306935,2.086679,1.637209
2017-12-08,1.624731,1.774195,2.124239,1.314534,1.800737,1.774195,0.462513,2.056940,1.424079,0.980167,0.209121,1.046046,3.161537,,1.800737,0.397185,1.801817,1.590908,1.323410,2.084603,1.657315
2017-12-11,1.635304,1.767965,2.126609,1.326160,1.821065,1.767965,0.462513,2.059234,1.426844,0.994777,0.209121,1.052286,3.192627,,1.821065,0.405652,1.800664,1.623567,1.340181,2.090755,1.674549
2017-12-12,1.631943,1.770889,2.124895,1.323475,1.812073,1.770889,0.462513,2.057575,1.425920,1.001806,0.208635,1.057690,3.155609,,1.812073,0.397881,1.799943,1.608340,1.333070,2.089977,1.665932
2017-12-13,1.654514,1.774478,2.138136,1.345826,1.848297,1.774478,0.462513,2.070397,1.441099,1.019344,0.209607,1.073551,3.193533,,1.848297,0.414053,1.814306,1.640996,1.358508,2.103850,1.691783
2017-12-14,1.655900,1.775291,2.159837,1.345299,1.839061,1.775291,0.462513,2.091409,1.440096,1.019878,0.209607,1.075407,3.193993,,1.839061,0.411899,1.812136,1.641309,1.355461,2.105404,1.683166
2017-12-15,1.641930,1.762370,2.144362,1.336065,1.814670,1.762370,0.462513,2.076425,1.431238,1.013586,0.209607,1.065291,3.158020,,1.814670,0.410717,1.801097,1.621860,1.337742,2.091169,1.668804
2017-12-18,1.651054,1.760266,2.150782,1.345409,1.829335,1.760266,0.462513,2.082641,1.434573,1.024377,0.209121,1.089172,3.162846,,1.829335,0.408383,1.802092,1.632073,1.346605,2.097459,1.680293
2017-12-19,1.659909,1.763997,2.148668,1.356315,1.842362,1.763997,0.462513,2.080595,1.441837,1.035113,0.212039,1.102194,3.179560,,1.842362,0.410622,1.804240,1.651336,1.362552,2.101989,1.688910
2017-12-20,1.666999,1.770841,2.159618,1.366203,1.838054,1.770841,0.462513,2.091197,1.441233,1.072562,0.212039,1.104419,3.172464,,1.838054,0.412646,1.810439,1.672359,1.357264,2.111932,1.691783
2017-12-21,1.670674,1.765712,2.151835,1.371388,1.850227,1.765712,0.462513,2.083661,1.434128,1.073902,0.214957,1.119239,3.181546,,1.850227,0.415207,1.803223,1.687004,1.367242,2.115357,1.697527
2017-12-22,1.684576,1.777664,2.176027,1.383397,1.860398,1.777664,0.462513,2.107087,1.440994,1.103568,0.222738,1.122968,3.209739,,1.860398,0.411608,1.813237,1.706286,1.376100,2.135325,1.706144
2017-12-27,1.689347,1.782657,2.191511,1.387378,1.858276,1.782657,0.462513,2.122080,1.442628,1.112399,0.219334,1.132071,3.209211,,1.858276,0.411573,1.816300,1.704128,1.372718,2.138614,1.711889
2017-12-28,1.699651,1.789188,2.215724,1.392252,1.872921,1.789188,0.462513,2.145526,1.454743,1.106459,0.217875,1.129539,3.223120,,1.872921,0.418855,1.823621,1.717397,1.380438,2.143855,1.726250
2017-12-29,1.701970,1.791089,2.222583,1.392546,1.877103,1.791089,0.462513,2.152168,1.458842,1.100462,0.214471,1.125878,3.233794,,1.877103,0.423229,1.824727,1.715410,1.384536,2.147948,1.726250
2018-01-02,1.721787,1.791579,2.257520,1.401684,1.920783,1.791579,0.462513,2.185998,1.468678,1.083814,0.215443,1.160158,3.297788,,1.920783,0.415933,1.832859,1.741806,1.417452,2.177097,1.760718
2018-01-03,1.725523,1.789537,2.267971,1.407061,1.917144,1.789537,0.462513,2.196118,1.474679,1.087377,0.215930,1.159807,3.294800,,1.917144,0.422686,1.833849,1.754541,1.415059,2.185052,1.763590
2018-01-04,1.735786,1.790148,2.299643,1.412494,1.927459,1.790148,0.462513,2.226787,1.481359,1.073089,0.220793,1.183268,3.319071,,1.927459,0.417692,1.836670,1.766736,1.428166,2.216214,1.775079
