Date,全體等權,恒指類:公用,恒指類:地產,恒指類:工商,恒指類:金融,行業:公用,行業:原材料,行業:地產,行業:工業,行業:必需消費,行業:科技,行業:能源,行業:通訊/互聯網,行業:醫療,行業:金融,行業:非必需消費,風格:低波,風格:動量,風格:大市值,風格:高息,2800.HK
2022-10-24,1.387171,1.276243,1.655054,1.188972,1.484538,1.276243,0.462508,1.602620,1.115035,0.916642,0.171128,1.404544,2.016345,0.945297,1.484538,0.220273,1.556580,1.437773,1.040688,2.180279,1.034565
2022-10-25,1.378810,1.264534,1.619865,1.192832,1.469293,1.264534,0.462508,1.568546,1.120138,0.919605,0.174455,1.413162,2.010284,0.938974,1.469293,0.220333,1.550711,1.421641,1.034734,2.184949,1.034565
2022-10-26,1.387795,1.302934,1.611941,1.202368,1.478077,1.302934,0.462508,1.560872,1.123562,0.914290,0.179985,1.403291,2.023869,0.980215,1.478077,0.223424,1.559382,1.410934,1.039501,2.174713,1.044375
2022-10-27,1.388161,1.314525,1.598352,1.206309,1.476808,1.314525,0.462508,1.547715,1.122199,0.918733,0.186792,1.405300,2.040497,0.944652,1.476808,0.225202,1.565598,1.410885,1.046332,2.172820,1.050912
2022-10-28,1.349839,1.315589,1.551147,1.165191,1.445351,1.315589,0.462508,1.502005,1.107884,0.872776,0.176208,1.384370,1.977830,0.925125,1.445351,0.211249,1.560414,1.381408,1.023062,2.141330,1.012294
2022-10-31,1.322715,1.297704,1.486748,1.151409,1.417938,1.297704,0.462508,1.439646,1.083203,0.861016,0.187736,1.300532,1.985249,0.899726,1.417938,0.213175,1.527988,1.333093,0.999253,2.043879,1.004159
2022-11-01,1.370686,1.319556,1.517513,1.209194,1.457302,1.319556,0.462508,1.469437,1.108959,0.894431,0.205095,1.332942,2.057515,0.985280,1.457302,0.231635,1.544885,1.377464,1.029444,2.080591,1.053624
2022-11-02,1.405653,1.344810,1.554467,1.247281,1.479111,1.344810,0.462508,1.505220,1.120211,0.914894,0.212913,1.354344,2.085508,1.077095,1.479111,0.245883,1.568634,1.415251,1.043709,2.132081,1.078016
2022-11-03,1.373251,1.309740,1.531931,1.213922,1.446003,1.309740,0.462508,1.483397,1.096111,0.896751,0.204716,1.348911,2.065672,0.983251,1.446003,0.236099,1.546032,1.392834,1.020107,2.094788,1.044814
2022-11-04,1.430393,1.318746,1.611579,1.264451,1.509703,1.318746,0.462508,1.560523,1.127256,0.938896,0.216769,1.384901,2.132927,1.029126,1.509703,0.251060,1.571032,1.439666,1.063233,2.172687,1.099696
2022-11-07,1.468298,1.341883,1.650526,1.298197,1.558304,1.341883,0.462508,1.598236,1.160089,0.956883,0.229237,1.418592,2.156701,1.050472,1.558304,0.259282,1.590545,1.465157,1.094597,2.240469,1.130194
2022-11-08,1.472105,1.349370,1.656741,1.300859,1.560504,1.349370,0.462508,1.604253,1.165684,0.955945,0.224280,1.426511,2.160858,1.045973,1.560504,0.262698,1.598299,1.473453,1.096535,2.253026,1.129512
2022-11-09,1.467619,1.334357,1.673412,1.289717,1.558954,1.334357,0.462508,1.620397,1.160784,0.953634,0.227005,1.419455,2.136536,1.034833,1.558954,0.254534,1.590096,1.467308,1.090403,2.286391,1.115286
2022-11-10,1.454120,1.313769,1.677116,1.275105,1.536906,1.313769,0.462508,1.623983,1.142364,0.950471,0.231792,1.414462,2.113466,1.016662,1.536906,0.245633,1.585150,1.458879,1.075891,2.275215,1.097666
2022-11-11,1.545247,1.364421,1.846998,1.339809,1.626729,1.364421,0.462508,1.788483,1.212472,0.982520,0.241229,1.433972,2.222971,1.046120,1.626729,0.271800,1.643728,1.532610,1.138828,2.429352,1.180333
2022-11-14,1.587787,1.376147,2.002418,1.355152,1.645292,1.376147,0.462508,1.938979,1.226563,0.992835,0.238537,1.433382,2.225514,1.113058,1.645292,0.276372,1.648485,1.542240,1.154016,2.562412,1.199302
2022-11-15,1.626237,1.393811,2.016392,1.399618,1.689874,1.393811,0.462508,1.952510,1.260590,1.013789,0.258416,1.446096,2.329724,1.121269,1.689874,0.290675,1.677179,1.564865,1.186728,2.591098,1.250123
2022-11-16,1.610668,1.408758,1.984530,1.386399,1.671028,1.408758,0.462508,1.921658,1.261624,0.990438,0.242643,1.450566,2.367150,1.097260,1.671028,0.288183,1.679866,1.571109,1.184225,2.533446,1.244025
2022-11-17,1.603870,1.409458,1.981851,1.377535,1.664265,1.409458,0.462508,1.919063,1.244902,0.990751,0.246539,1.432254,2.372649,1.084018,1.664265,0.284371,1.688163,1.557456,1.182102,2.520953,1.229791
2022-11-18,1.581506,1.382460,1.945304,1.361065,1.644817,1.382460,0.462508,1.883675,1.231357,0.971143,0.241063,1.422405,2.376513,1.093122,1.644817,0.277039,1.669927,1.547013,1.168275,2.470811,1.225049
2022-11-21,1.564106,1.386560,1.923482,1.341386,1.631563,1.386560,0.462508,1.862544,1.229057,0.961618,0.235602,1.411228,2.359582,1.078669,1.631563,0.264997,1.673051,1.516614,1.159283,2.453966,1.204044
2022-11-22,1.563318,1.388771,1.910004,1.338365,1.647891,1.388771,0.462508,1.849493,1.230972,0.958021,0.231101,1.436032,2.411427,1.038836,1.647891,0.260291,1.695286,1.524669,1.172962,2.474899,1.187106
2022-11-23,1.564949,1.381719,1.907675,1.339471,1.658603,1.381719,0.462508,1.847237,1.236529,0.956001,0.228734,1.453328,2.412078,1.028995,1.658603,0.260040,1.684759,1.529632,1.181698,2.490155,1.193885
2022-11-24,1.586963,1.400094,1.964685,1.349628,1.679399,1.400094,0.462508,1.902441,1.233606,0.964336,0.238929,1.453005,2.413141,1.053105,1.679399,0.261501,1.698171,1.542885,1.189371,2.543765,1.204725
2022-11-25,1.591914,1.392875,2.008084,1.339170,1.698959,1.392875,0.462508,1.944466,1.223338,0.952964,0.231803,1.475125,2.428259,1.037820,1.698959,0.255736,1.711217,1.551631,1.200217,2.606235,1.197946
2022-11-28,1.572419,1.372750,1.966965,1.337109,1.651374,1.372750,0.462508,1.904649,1.214820,0.962373,0.227611,1.445846,2.409578,1.049242,1.651374,0.260532,1.689083,1.541875,1.173987,2.551643,1.180333
2022-11-29,1.625527,1.386034,2.038322,1.377290,1.733276,1.386034,0.462508,1.973745,1.231347,0.984015,0.241631,1.470387,2.466787,1.079920,1.733276,0.276324,1.715617,1.584911,1.225988,2.618646,1.241313
2022-11-30,1.654147,1.393614,2.051794,1.415877,1.749874,1.393614,0.462508,1.986791,1.259774,1.018146,0.243312,1.501017,2.512365,1.099329,1.749874,0.292185,1.729722,1.597393,1.240396,2.637118,1.267061
2022-12-01,1.654134,1.407958,2.030292,1.417968,1.756571,1.407958,0.462508,1.965970,1.263236,1.010273,0.249144,1.476539,2.540851,1.039161,1.756571,0.302805,1.731074,1.569016,1.242775,2.611335,1.281969
2022-12-02,1.637549,1.388748,2.000029,1.408407,1.737091,1.388748,0.462508,1.936666,1.242126,1.000763,0.248618,1.463724,2.562204,1.038741,1.737091,0.300830,1.716336,1.545148,1.235000,2.587798,1.271803
2022-12-05,1.685812,1.405242,2.061978,1.451832,1.791972,1.405242,0.462508,1.996652,1.254712,0.999423,0.262451,1.488005,2.692716,1.069120,1.791972,0.323824,1.740982,1.566683,1.281249,2.648150,1.326011
2022-12-06,1.692879,1.427891,2.095788,1.449401,1.792110,1.427891,0.462508,2.029391,1.266680,1.001726,0.259790,1.493120,2.670916,1.011154,1.792110,0.327237,1.750789,1.564332,1.275896,2.661844,1.326685
2022-12-07,1.648443,1.419923,2.013512,1.413779,1.748705,1.419923,0.462508,1.949722,1.237864,0.988363,0.244492,1.462366,2.573962,1.005351,1.748705,0.318876,1.728143,1.540329,1.239845,2.601069,1.286029
2022-12-08,1.681914,1.413781,2.072107,1.438538,1.796239,1.413781,0.462508,2.006460,1.248051,0.993669,0.256328,1.450399,2.632378,1.006319,1.796239,0.336699,1.744168,1.544896,1.265576,2.628322,1.325329
2022-12-09,1.727106,1.448397,2.191925,1.467270,1.814785,1.448397,0.462508,2.122482,1.283322,1.020733,0.264460,1.462461,2.665106,1.000126,1.814785,0.345739,1.766968,1.564927,1.282831,2.659153,1.355145
2022-12-12,1.706124,1.447460,2.137538,1.453942,1.796314,1.447460,0.462508,2.069818,1.280332,1.031930,0.246527,1.465491,2.661392,1.016260,1.796314,0.332690,1.763973,1.564944,1.269596,2.645125,1.326685
2022-12-13,1.719515,1.447403,2.179240,1.460032,1.808822,1.447403,0.462508,2.110199,1.292657,1.034587,0.240248,1.470139,2.665354,0.994326,1.808822,0.342592,1.778811,1.575528,1.272416,2.657372,1.336851
2022-12-14,1.725489,1.463800,2.156195,1.475369,1.806856,1.463800,0.462508,2.087884,1.305776,1.054170,0.245700,1.482775,2.679116,1.039570,1.806856,0.337399,1.778623,1.592111,1.273004,2.665946,1.341593
2022-12-15,1.709901,1.452682,2.145935,1.458032,1.792780,1.452682,0.462508,2.077950,1.292791,1.041233,0.242755,1.479658,2.649413,1.017796,1.792780,0.331016,1.770804,1.581506,1.266121,2.658672,1.321943
2022-12-16,1.719689,1.438537,2.176245,1.465203,1.801029,1.438537,0.462508,2.107299,1.293994,1.051800,0.246227,1.481627,2.641981,1.020696,1.801029,0.334457,1.768195,1.584152,1.272359,2.662589,1.329397
2022-12-19,1.705269,1.447933,2.179334,1.443194,1.784438,1.447933,0.462508,2.110290,1.280003,1.044303,0.244211,1.467546,2.626812,0.977593,1.784438,0.324268,1.761797,1.572112,1.262220,2.640224,1.321943
2022-12-20,1.689504,1.453757,2.128346,1.431728,1.780683,1.453757,0.462508,2.060917,1.289213,1.031235,0.236820,1.457088,2.593588,0.973781,1.780683,0.320878,1.757436,1.573565,1.253505,2.627809,1.301619
2022-12-21,1.692668,1.447259,2.117323,1.437749,1.792384,1.447259,0.462508,2.050243,1.281961,1.032883,0.233935,1.461710,2.629821,0.986717,1.792384,0.326160,1.767688,1.573709,1.263258,2.633745,1.307035
2022-12-22,1.724049,1.471343,2.151697,1.469483,1.816318,1.471343,0.462508,2.083529,1.311580,1.066052,0.240381,1.471330,2.687322,0.989018,1.816318,0.337091,1.794327,1.594423,1.283520,2.666019,1.340919
2022-12-23,1.720776,1.455174,2.159250,1.463521,1.818082,1.455174,0.462508,2.090842,1.301585,1.059791,0.237543,1.466244,2.736883,0.989254,1.818082,0.332528,1.795729,1.590703,1.281934,2.652554,1.334821
2022-12-28,1.746593,1.476449,2.165705,1.487051,1.864973,1.476449,0.462508,2.097093,1.326989,1.071622,0.248800,1.497359,2.732904,1.004530,1.864973,0.335642,1.826012,1.616746,1.309999,2.725767,1.357857
2022-12-29,1.733738,1.472621,2.151908,1.473108,1.854684,1.472621,0.462508,2.083733,1.309151,1.060130,0.238584,1.482175,2.732939,1.015287,1.854684,0.334492,1.816958,1.604050,1.306016,2.699806,1.344979
2022-12-30,1.744658,1.477113,2.182811,1.478824,1.863091,1.477113,0.462508,2.113657,1.317692,1.060254,0.246400,1.483573,2.742248,0.996954,1.863091,0.335883,1.825243,1.604670,1.316900,2.703504,1.349721
2023-01-03,1.773196,1.487438,2.227928,1.504287,1.887863,1.487438,0.462508,2.157345,1.318881,1.073507,0.249756,1.504285,2.852385,1.010792,1.887863,0.346582,1.844629,1.633031,1.335944,2.744898,1.372764
2023-01-04,1.800680,1.501735,2.278033,1.516779,1.939655,1.501735,0.462508,2.205863,1.329745,1.092939,0.238955,1.498948,2.924091,1.033745,1.939655,0.352261,1.866456,1.660314,1.371934,2.769738,1.417480
2023-01-05,1.804304,1.505770,2.284278,1.520554,1.939267,1.505770,0.462508,2.211909,1.334615,1.092738,0.238349,1.493954,2.914759,1.048273,1.939267,0.355962,1.868902,1.652045,1.368973,2.766006,1.435100
2023-01-06,1.796291,1.486484,2.285830,1.506890,1.947372,1.486484,0.462508,2.213412,1.326030,1.085484,0.235300,1.494320,2.914891,1.036266,1.947372,0.346212,1.857450,1.648261,1.372960,2.760138,1.431032
2023-01-09,1.813156,1.494815,2.279175,1.528043,1.973228,1.494815,0.462508,2.206968,1.344369,1.095666,0.241582,1.499877,2.954727,1.042608,1.973228,0.355621,1.863223,1.654986,1.389705,2.777502,1.456780
2023-01-10,1.817946,1.508750,2.261862,1.543559,1.959811,1.508750,0.462508,2.190204,1.351571,1.100158,0.247630,1.501871,2.969233,1.046623,1.959811,0.366530,1.866106,1.669698,1.381914,2.764877,1.454068
2023-01-11,1.821816,1.499749,2.248989,1.551330,1.973523,1.499749,0.462508,2.177738,1.352939,1.083671,0.251375,1.532356,3.022917,1.076197,1.973523,0.362270,1.862536,1.689797,1.400180,2.792463,1.462204
2023-01-12,1.836457,1.511317,2.261065,1.564326,1.993813,1.511317,0.462508,2.189432,1.372208,1.092471,0.250855,1.565593,3.014293,1.082302,1.993813,0.363353,1.880879,1.707439,1.416336,2.824691,1.466264
2023-01-13,1.849737,1.513599,2.262405,1.580937,2.011145,1.513599,0.462508,2.190729,1.378264,1.108541,0.251034,1.585635,3.063734,1.102551,2.011145,0.366504,1.887919,1.721020,1.436393,2.852921,1.481172
2023-01-16,1.866264,1.525921,2.278139,1.601528,2.014392,1.525921,0.462508,2.205965,1.417305,1.108569,0.270348,1.595914,3.072173,1.093702,2.014392,0.366397,1.904382,1.732233,1.439390,2.876396,1.479816
2023-01-17,1.850218,1.520879,2.269892,1.586304,1.986167,1.520879,0.462508,2.197979,1.397261,1.094155,0.276956,1.599675,3.053995,1.071389,1.986167,0.356763,1.897490,1.721739,1.425348,2.877303,1.470332
2023-01-18,1.860381,1.528963,2.256807,1.602434,1.999525,1.528963,0.462508,2.185309,1.414951,1.084862,0.283426,1.621126,3.073585,1.074097,1.999525,0.364794,1.909307,1.733192,1.439109,2.889398,1.478460
2023-01-19,1.864668,1.530336,2.283447,1.601574,1.997997,1.530336,0.462508,2.211104,1.401872,1.085681,0.283555,1.606452,3.084076,1.074333,1.997997,0.369805,1.905931,1.739700,1.437548,2.879928,1.475756
2023-01-20,1.891002,1.535784,2.317253,1.628083,2.021508,1.535784,0.462508,2.243840,1.408206,1.088519,0.292472,1.665237,3.163666,1.096812,2.021508,0.373102,1.918948,1.781124,1.460110,2.939578,1.502852
2023-01-26,1.921463,1.538603,2.363766,1.653234,2.060000,1.538603,0.462508,2.288879,1.416406,1.092287,0.310010,1.684435,3.225836,1.102507,2.060000,0.381722,1.935280,1.791681,1.493751,2.978875,1.539440
2023-01-27,1.931733,1.547928,2.381796,1.663376,2.061345,1.547928,0.462508,2.306338,1.423289,1.094410,0.307283,1.702860,3.250362,1.108253,2.061345,0.387043,1.942473,1.811365,1.498767,2.999756,1.543508
2023-01-30,1.906859,1.573224,2.357940,1.635856,2.022369,1.573224,0.462508,2.283238,1.430588,1.092189,0.291268,1.675405,3.166211,1.087057,2.022369,0.374470,1.940104,1.776994,1.465339,2.957236,1.505564
2023-01-31,1.874312,1.545316,2.281576,1.614775,2.002173,1.545316,0.462508,2.209293,1.421167,1.068716,0.285466,1.671459,3.139372,1.039915,2.002173,0.371758,1.912791,1.762771,1.455341,2.919888,1.490656
2023-02-01,1.894404,1.552564,2.309317,1.641794,1.996404,1.552564,0.462508,2.236155,1.444801,1.080561,0.294729,1.687084,3.163891,1.050284,1.996404,0.383694,1.919415,1.779027,1.455908,2.944691,1.502852
2023-02-02,1.889703,1.561866,2.304676,1.639853,1.977424,1.561866,0.462508,2.231661,1.429906,1.084872,0.300728,1.685347,3.166026,1.075525,1.977424,0.376072,1.917595,1.762175,1.445630,2.941457,1.496080
2023-02-03,1.873127,1.555103,2.301136,1.622249,1.950144,1.555103,0.462508,2.228233,1.418434,1.070585,0.297427,1.648033,3.166836,1.065952,1.950144,0.372564,1.909454,1.747270,1.424851,2.904075,1.475756
2023-02-06,1.838281,1.540594,2.252916,1.587267,1.925533,1.540594,0.462508,2.181541,1.394380,1.050821,0.281258,1.635655,3.126376,1.027855,1.925533,0.362288,1.890294,1.727271,1.409827,2.878252,1.447296
2023-02-07,1.837341,1.530324,2.255292,1.583463,1.934685,1.530324,0.462508,2.183842,1.384874,1.047348,0.277742,1.651459,3.135413,1.027789,1.934685,0.359355,1.887315,1.723707,1.415658,2.888744,1.451356
2023-02-08,1.848210,1.537131,2.277412,1.589941,1.947452,1.537131,0.462508,2.205261,1.403441,1.053122,0.273701,1.663369,3.131070,1.038362,1.947452,0.358719,1.898332,1.735208,1.424953,2.905815,1.451356
2023-02-09,1.864374,1.536077,2.286390,1.609320,1.966030,1.536077,0.462508,2.213955,1.405078,1.051760,0.289525,1.660770,3.193215,1.043521,1.966030,0.368854,1.898827,1.752022,1.443214,2.907383,1.474400
2023-02-10,1.846980,1.534189,2.281855,1.586971,1.946935,1.534189,0.462508,2.209563,1.405498,1.036732,0.279157,1.645764,3.180376,1.026273,1.946935,0.357349,1.896417,1.743495,1.428146,2.886262,1.443228
2023-02-13,1.830958,1.523186,2.209850,1.585445,1.941838,1.523186,0.462508,2.139840,1.400832,1.039664,0.271381,1.651644,3.182624,1.027435,1.941838,0.359069,1.883948,1.732964,1.429011,2.866258,1.445940
2023-02-14,1.837873,1.533512,2.225734,1.586541,1.953933,1.533512,0.462508,2.155220,1.409198,1.044959,0.265912,1.654805,3.196794,1.026319,1.953933,0.357976,1.891900,1.748778,1.430767,2.869797,1.439160
2023-02-15,1.811811,1.516499,2.181746,1.567669,1.925094,1.516499,0.462508,2.112626,1.367894,1.049711,0.261085,1.639944,3.186706,1.002699,1.925094,0.355345,1.867452,1.735241,1.411830,2.869819,1.418836
2023-02-16,1.818748,1.504297,2.202011,1.572057,1.934807,1.504297,0.462508,2.132248,1.376078,1.042082,0.265414,1.639830,3.247909,0.993420,1.934807,0.354842,1.872201,1.743221,1.423302,2.874225,1.432388
2023-02-17,1.803620,1.487039,2.176547,1.559607,1.926209,1.487039,0.462508,2.107591,1.368412,1.039352,0.258990,1.646313,3.195389,0.992251,1.926209,0.348785,1.865158,1.732081,1.415594,2.867459,1.414768
2023-02-20,1.819990,1.493538,2.207868,1.569494,1.948712,1.493538,0.462508,2.137920,1.380498,1.049640,0.255756,1.655739,3.273671,0.989948,1.948712,0.348926,1.880047,1.746176,1.434883,2.894795,1.422904
2023-02-21,1.817193,1.506221,2.211171,1.564470,1.939179,1.506221,0.462508,2.141119,1.376636,1.041696,0.251623,1.676556,3.253222,0.991194,1.939179,0.345933,1.882644,1.752800,1.422942,2.900860,1.401217
2023-02-22,1.805495,1.492362,2.206529,1.547927,1.938840,1.492362,0.462508,2.136623,1.352100,1.039596,0.248543,1.665973,3.213384,0.977956,1.938840,0.342178,1.873558,1.752348,1.415384,2.885487,1.391733
2023-02-23,1.791028,1.474620,2.188094,1.535418,1.927362,1.474620,0.462508,2.118772,1.291062,1.044417,0.254699,1.663906,3.159942,0.988186,1.927362,0.341974,1.866728,1.738860,1.410748,2.884466,1.387665
2023-02-24,1.776628,1.483236,2.154598,1.525945,1.907918,1.483236,0.462508,2.086338,1.299559,1.035566,0.249766,1.653561,3.106788,0.983911,1.907918,0.339891,1.858948,1.726209,1.396347,2.858320,1.371408
2023-02-27,1.764314,1.467862,2.156173,1.510452,1.895984,1.467862,0.462508,2.087863,1.298103,1.026064,0.246540,1.631826,3.056600,0.966239,1.895984,0.336614,1.841274,1.707091,1.388231,2.833885,1.360568
2023-02-28,1.749392,1.465230,2.135747,1.493755,1.888831,1.465230,0.462508,2.068084,1.280657,1.007119,0.240965,1.610721,3.120785,0.953220,1.888831,0.331283,1.836257,1.707462,1.385178,2.818454,1.354463
2023-03-01,1.803922,1.483200,2.195387,1.545038,1.954410,1.483200,0.462508,2.125834,1.301335,1.039100,0.257641,1.645376,3.292578,0.974644,1.954410,0.346327,1.875219,1.749412,1.439052,2.890470,1.406640
2023-03-02,1.802751,1.478145,2.180500,1.545197,1.964950,1.478145,0.462508,2.111419,1.318558,1.037659,0.254748,1.666155,3.283769,0.985505,1.964950,0.337627,1.881199,1.750049,1.442332,2.912688,1.395800
2023-03-03,1.814639,1.476555,2.200288,1.558659,1.968587,1.476555,0.462508,2.130580,1.324410,1.029895,0.255729,1.704813,3.350404,0.995446,1.968587,0.340605,1.891144,1.776140,1.451736,2.948840,1.407996
2023-03-06,1.827734,1.495676,2.209014,1.574176,1.972377,1.495676,0.462508,2.139030,1.341686,1.035632,0.253420,1.741716,3.392052,1.001303,1.972377,0.343485,1.915417,1.811289,1.455050,2.983593,1.409352
2023-03-07,1.827630,1.501037,2.203605,1.573747,1.975603,1.501037,0.462508,2.133792,1.344304,1.030990,0.250623,1.800897,3.280415,0.991510,1.975603,0.344008,1.919184,1.824858,1.458189,3.033233,1.403928
2023-03-08,1.793825,1.485533,2.160031,1.540907,1.946625,1.485533,0.462508,2.091599,1.313964,1.017468,0.242575,1.770896,3.291432,0.953652,1.946625,0.332108,1.899845,1.802783,1.436196,2.997757,1.371408
2023-03-09,1.782919,1.478850,2.139591,1.533214,1.935722,1.478850,0.462508,2.071807,1.320502,0.996490,0.242639,1.763020,3.302586,0.947123,1.935722,0.328667,1.893970,1.793966,1.428528,2.971310,1.365985
2023-03-10,1.740043,1.467327,2.083038,1.492114,1.894471,1.467327,0.462508,2.017044,1.296278,0.981693,0.234674,1.716161,3.142119,0.939930,1.894471,0.315579,1.863393,1.720115,1.394366,2.914321,1.320587
2023-03-13,1.766431,1.478513,2.097013,1.522467,1.923000,1.478513,0.462508,2.030577,1.301976,1.001733,0.238075,1.801039,3.285140,0.937624,1.923000,0.317639,1.899176,1.779642,1.428761,3.009826,1.349721
2023-03-14,1.742447,1.505418,2.083209,1.496462,1.873821,1.505418,0.462508,2.017210,1.288793,0.990524,0.228258,1.754671,3.251921,0.928379,1.873821,0.311362,1.892413,1.754939,1.391241,2.958574,1.318557
2023-03-15,1.761973,1.509286,2.100782,1.511096,1.913423,1.509286,0.462508,2.034227,1.305403,0.999113,0.231249,1.781491,3.245819,0.946270,1.913423,0.312553,1.911887,1.762704,1.419208,3.003382,1.340237
2023-03-16,1.739280,1.497539,2.094068,1.486463,1.880213,1.497539,0.462508,2.027726,1.285105,0.985148,0.228291,1.717149,3.171732,0.948997,1.880213,0.310614,1.899352,1.721540,1.392614,2.959362,1.316519
2023-03-17,1.773215,1.493591,2.132668,1.524078,1.909635,1.493591,0.462508,2.065103,1.308492,1.006047,0.237090,1.786072,3.243103,0.966082,1.909635,0.317627,1.918849,1.767395,1.417961,3.029827,1.337525
2023-03-20,1.734951,1.481227,2.091366,1.487175,1.865693,1.481227,0.462508,2.025109,1.292106,0.984812,0.228546,1.738735,3.156139,0.937860,1.865693,0.308329,1.898618,1.723689,1.382245,2.975921,1.301619
2023-03-21,1.747391,1.457377,2.101320,1.507035,1.873699,1.457377,0.462508,2.034747,1.295502,0.991390,0.235923,1.739454,3.161364,0.975266,1.873699,0.318325,1.884041,1.737437,1.389466,2.970434,1.318557
2023-03-22,1.773939,1.460171,2.141451,1.527824,1.910354,1.460171,0.462508,2.073607,1.312554,0.994776,0.240930,1.759536,3.219258,0.989455,1.910354,0.324608,1.903293,1.772327,1.413615,3.008014,1.341593
2023-03-23,1.788989,1.467320,2.147374,1.543904,1.931959,1.467320,0.462508,2.079343,1.307946,1.008615,0.250933,1.780811,3.311439,0.955556,1.931959,0.329940,1.910867,1.774698,1.436818,3.032738,1.372764
2023-03-24,1.779767,1.463033,2.146026,1.536179,1.909956,1.463033,0.462508,2.078037,1.296180,1.011871,0.260629,1.746158,3.281333,0.940747,1.909956,0.327532,1.896844,1.757008,1.418637,2.995839,1.361917
2023-03-27,1.758502,1.454388,2.113985,1.519470,1.883874,1.454388,0.462508,2.047012,1.291684,1.007366,0.257250,1.706101,3.230328,0.948161,1.883874,0.321200,1.888840,1.737556,1.400477,2.948749,1.339563
2023-03-28,1.768409,1.461709,2.124510,1.524740,1.906091,1.461709,0.462508,2.057202,1.299680,1.004524,0.255611,1.729102,3.290924,0.936118,1.906091,0.320518,1.901621,1.751961,1.420607,2.982898,1.355145
2023-03-29,1.776844,1.466530,2.129748,1.530207,1.926548,1.466530,0.462508,2.062275,1.305117,1.007412,0.262053,1.738156,3.299737,0.935671,1.926548,0.318532,1.909793,1.751318,1.433692,2.999152,1.380893
2023-03-30,1.781298,1.466004,2.146987,1.536772,1.913500,1.466004,0.462508,2.078968,1.307072,0.998705,0.263558,1.791574,3.283242,0.937036,1.913500,0.319145,1.910823,1.778643,1.434790,3.029658,1.390377
2023-03-31,1.785422,1.469080,2.137299,1.547334,1.911533,1.469080,0.462508,2.069587,1.302841,1.004572,0.262119,1.780783,3.325195,0.952273,1.911533,0.328864,1.910108,1.785478,1.438297,3.014158,1.394444
2023-04-03,1.793749,1.466766,2.158910,1.554287,1.914546,1.466766,0.462508,2.090514,1.308638,1.005851,0.259247,1.790852,3.369829,0.928172,1.914546,0.336275,1.909473,1.818452,1.445614,3.017329,1.395800
2023-04-04,1.795820,1.467302,2.148833,1.560058,1.917871,1.467302,0.462508,2.080756,1.314037,1.012221,0.256228,1.828978,3.413359,0.913990,1.917871,0.334012,1.922664,1.844209,1.453013,3.049810,1.387665
2023-04-06,1.798122,1.479140,2.148686,1.560720,1.921916,1.479140,0.462508,2.080613,1.304742,1.026492,0.258040,1.816933,3.435115,0.924447,1.921916,0.330618,1.931954,1.834491,1.453913,3.044671,1.391733
2023-04-11,1.819470,1.486268,2.203808,1.571963,1.942556,1.486268,0.462508,2.133989,1.321069,1.015231,0.260000,1.833600,3.403581,0.961703,1.942556,0.334690,1.945073,1.836342,1.464054,3.078018,1.403928
2023-04-12,1.819047,1.493357,2.226959,1.560797,1.947309,1.493357,0.462508,2.156406,1.317865,1.009686,0.239289,1.856634,3.380829,0.973899,1.947309,0.331950,1.954365,1.846829,1.465028,3.101018,1.390377
2023-04-13,1.823770,1.495064,2.218935,1.570730,1.949167,1.495064,0.462508,2.148636,1.318832,1.008335,0.243284,1.867958,3.417290,0.999448,1.949167,0.332931,1.958357,1.850057,1.470243,3.105734,1.393088
2023-04-14,1.830123,1.497839,2.215710,1.579985,1.956543,1.497839,0.462508,2.145514,1.323311,1.011473,0.245252,1.891566,3.442339,0.998820,1.956543,0.334970,1.965071,1.852694,1.480179,3.126520,1.402573
2023-04-17,1.852287,1.508086,2.219073,1.602037,1.998490,1.508086,0.462508,2.148770,1.333803,1.022339,0.240258,1.956165,3.524384,1.002573,1.998490,0.341458,1.988804,1.893985,1.519062,3.198825,1.424260
2023-04-18,1.843273,1.500957,2.199925,1.591995,2.003647,1.500957,0.462508,2.130229,1.329527,1.015711,0.238567,1.948085,3.495806,1.001490,2.003647,0.337071,1.984655,1.883235,1.519822,3.189624,1.412057
2023-04-19,1.821244,1.491654,2.145514,1.578936,1.985237,1.491654,0.462508,2.077541,1.325870,1.007601,0.235402,1.928506,3.420094,0.988676,1.985237,0.337586,1.971034,1.874131,1.501262,3.160660,1.393088
2023-04-20,1.822127,1.490314,2.135825,1.581868,1.991684,1.490314,0.462508,2.068159,1.332033,1.011698,0.236611,1.925874,3.423432,0.974926,1.991684,0.339707,1.971212,1.886033,1.508184,3.161910,1.395800
2023-04-21,1.809095,1.492544,2.122291,1.570416,1.969181,1.492544,0.462508,2.055054,1.333827,1.001575,0.232338,1.919198,3.392840,0.971049,1.969181,0.334976,1.968929,1.876616,1.490147,3.139038,1.371408
2023-04-24,1.798714,1.497428,2.107855,1.560959,1.954427,1.497428,0.462508,2.041076,1.321053,0.993092,0.230989,1.920585,3.358091,0.983267,1.954427,0.330916,1.959628,1.866959,1.483103,3.121672,1.365985
2023-04-25,1.776635,1.491845,2.078236,1.534499,1.949511,1.491845,0.462508,2.012395,1.304634,0.984903,0.222633,1.926479,3.313748,0.932266,1.949511,0.321959,1.961144,1.837879,1.483249,3.125812,1.342949
