Date,全體等權,行業:公用,行業:原材料,行業:地產,行業:工業,行業:必需消費,行業:科技,行業:能源,行業:通訊/互聯網,行業:醫療,行業:金融,行業:非必需消費,風格:低波,風格:動量,風格:大市值,風格:高息,1321.T
2019-05-08,2.600330,1.101628,2.174345,2.639352,2.424045,3.861921,2.525634,1.059177,4.132711,4.041834,2.071971,2.427845,2.196511,2.394900,0.968465,2.484173,2.555428
2019-05-09,2.557796,1.062681,2.134118,2.635340,2.378657,3.789678,2.496963,1.046237,4.112997,3.996415,2.046303,2.383286,2.168061,2.348906,0.958999,2.451348,2.534939
2019-05-10,2.550911,1.075313,2.117756,2.626600,2.375269,3.794966,2.502718,1.053437,4.104524,4.003449,2.043023,2.358312,2.174309,2.352239,0.954590,2.453077,2.528109
2019-05-13,2.539060,1.082339,2.087564,2.638570,2.372305,3.805593,2.470742,1.068167,4.095503,3.964234,2.036122,2.343789,2.181809,2.348088,0.953146,2.442594,2.506482
2019-05-14,2.522969,1.071613,2.081900,2.663216,2.367392,3.765034,2.464914,1.081259,4.061862,3.963753,2.005336,2.302224,2.180883,2.328531,0.951855,2.439232,2.495099
2019-05-15,2.533932,1.074363,2.073101,2.732920,2.379219,3.831050,2.500317,1.081963,4.074961,3.906418,2.011730,2.307207,2.178729,2.345002,0.956751,2.439357,2.506482
2019-05-16,2.518470,1.089450,2.055618,2.745399,2.368292,3.839738,2.441780,1.071459,4.040006,3.935985,1.987834,2.292870,2.181964,2.352924,0.952422,2.424543,2.492823
2019-05-17,2.536019,1.086695,2.075556,2.761041,2.382503,3.870802,2.444932,1.091951,4.118792,3.992020,2.006802,2.299458,2.196715,2.367501,0.960735,2.439085,2.516726
2019-05-20,2.539195,1.090825,2.059183,2.819072,2.378770,3.919892,2.422266,1.088851,4.139542,4.013895,2.025067,2.309771,2.214834,2.383899,0.966039,2.433906,2.523556
2019-05-21,2.533087,1.080563,2.057985,2.812194,2.366238,3.915363,2.409324,1.066854,4.144909,4.002719,2.028651,2.312992,2.215189,2.380025,0.964577,2.429314,2.516726
2019-05-22,2.529961,1.084744,2.060883,2.838226,2.366068,3.899054,2.401342,1.065975,4.126081,4.009644,2.017138,2.305100,2.200084,2.372300,0.964699,2.424380,2.517865
2019-05-23,2.509946,1.094426,2.037722,2.812939,2.341092,3.948817,2.354044,1.028571,4.102667,4.000762,2.010829,2.283544,2.201371,2.374538,0.963122,2.404240,2.500791
2019-05-24,2.509352,1.098404,2.049423,2.820801,2.336574,3.951002,2.337241,0.984906,4.105873,4.002456,2.010000,2.288578,2.204375,2.373565,0.961641,2.400562,2.498514
2019-05-27,2.512864,1.111931,2.042002,2.830350,2.342566,3.929198,2.335608,0.999174,4.128896,4.030116,2.015071,2.293093,2.211181,2.384350,0.966595,2.406358,2.506482
2019-05-28,2.517765,1.097492,2.032681,2.826477,2.346879,3.913674,2.364019,0.988206,4.138676,4.026624,2.029005,2.308609,2.212204,2.375107,0.972026,2.415898,2.515588
2019-05-29,2.496278,1.073152,2.016522,2.784592,2.332730,3.844160,2.332499,0.999948,4.135666,3.976338,2.013018,2.294824,2.203907,2.343506,0.963268,2.396994,2.484855
2019-05-30,2.499454,1.061662,2.027354,2.732807,2.348628,3.777810,2.349790,1.016353,4.104311,3.931935,2.030811,2.289706,2.202969,2.321415,0.958406,2.409167,2.474610
2019-05-31,2.458845,1.054831,1.990865,2.701788,2.314203,3.750471,2.307851,0.983543,4.061200,3.876700,1.992832,2.236125,2.175268,2.298218,0.942368,2.367040,2.437047
2019-06-03,2.435379,1.081840,1.957422,2.718684,2.284414,3.734684,2.270779,0.963592,4.045182,3.857655,1.968209,2.227706,2.165009,2.283844,0.939373,2.335653,2.413143
2019-06-04,2.457571,1.084615,2.003047,2.706221,2.311835,3.692203,2.291688,0.976488,3.979331,3.859971,1.984064,2.256995,2.160411,2.271325,0.938831,2.372204,2.414282
2019-06-05,2.510138,1.085535,2.058698,2.758516,2.363835,3.747374,2.347531,0.988837,4.061055,3.936771,2.025880,2.301533,2.194332,2.315495,0.950263,2.414221,2.456398
2019-06-06,2.489838,1.081246,2.033691,2.756913,2.341768,3.737253,2.313236,0.969144,4.071584,3.910005,2.016053,2.284772,2.191350,2.315178,0.947275,2.394184,2.456398
2019-06-07,2.505970,1.072662,2.048394,2.768242,2.362689,3.744190,2.345671,0.983478,4.085207,3.919737,2.025922,2.294150,2.196012,2.329781,0.951623,2.414909,2.472334
2019-06-10,2.532734,1.091075,2.068578,2.794203,2.392087,3.802642,2.378847,1.003844,4.109103,3.953059,2.026355,2.318978,2.212993,2.365715,0.962211,2.437540,2.499652
2019-06-11,2.552426,1.093109,2.089503,2.795807,2.413482,3.823349,2.404986,1.018992,4.114588,3.952464,2.046028,2.335675,2.219932,2.366753,0.967847,2.462110,2.512173
2019-06-12,2.540543,1.089853,2.088139,2.762124,2.403675,3.828667,2.382124,1.006984,4.110463,3.919740,2.026826,2.323960,2.212329,2.356828,0.963573,2.449931,2.501929
2019-06-13,2.519487,1.077916,2.065775,2.742657,2.381746,3.814509,2.350257,0.984684,4.115748,3.903676,2.018386,2.302783,2.201059,2.350488,0.956411,2.421630,2.485993
2019-06-14,2.522864,1.068410,2.068395,2.751830,2.387242,3.804724,2.350628,0.992639,4.123475,3.920320,2.016565,2.310329,2.201544,2.354264,0.958389,2.419129,2.497376
2019-06-17,2.510509,1.055250,2.046580,2.749934,2.374939,3.801983,2.333272,1.001036,4.132308,3.898343,2.007554,2.305586,2.191904,2.357085,0.956643,2.401329,2.501929
2019-06-18,2.492036,1.020402,2.032012,2.737747,2.354612,3.783214,2.326842,0.988762,4.097380,3.874839,1.989095,2.296099,2.182380,2.341174,0.952026,2.379573,2.487131
2019-06-19,2.539824,1.043613,2.081959,2.784480,2.405433,3.810679,2.386397,1.032202,4.147305,3.922902,2.019034,2.333824,2.202067,2.371906,0.967830,2.435659,2.523556
2019-06-20,2.549073,1.052544,2.089304,2.841412,2.414359,3.813244,2.402839,1.027361,4.185150,3.937275,2.023581,2.332427,2.205261,2.388719,0.972775,2.438670,2.537215
2019-06-21,2.535984,1.058519,2.097753,2.775327,2.401484,3.783193,2.400052,1.054629,4.158919,3.857261,2.003984,2.317362,2.189188,2.360033,0.960732,2.436605,2.514450
2019-06-24,2.539876,1.052788,2.104577,2.757273,2.401148,3.775499,2.401645,1.059915,4.154338,3.880659,2.012172,2.330213,2.186493,2.366541,0.962451,2.442925,2.516726
2019-06-25,2.533712,1.038006,2.106231,2.731025,2.400920,3.777942,2.385385,1.040319,4.149553,3.862265,2.006807,2.319589,2.181261,2.358126,0.961586,2.426271,2.504205
2019-06-26,2.528086,1.026053,2.099108,2.705657,2.393864,3.753281,2.404323,1.037641,4.117561,3.879927,2.001185,2.317722,2.174845,2.344732,0.959593,2.430027,2.498514
2019-06-27,2.561951,1.029116,2.136946,2.708186,2.430559,3.746002,2.457460,1.062701,4.155565,3.862514,2.034919,2.353756,2.188854,2.349315,0.970828,2.472676,2.525833
2019-06-28,2.554119,1.037614,2.127583,2.692002,2.416745,3.754254,2.465392,1.050330,4.126621,3.871169,2.025487,2.346762,2.180683,2.354867,0.966186,2.464503,2.516726
2019-07-01,2.611578,1.053321,2.175314,2.759847,2.471652,3.801653,2.554927,1.073211,4.200688,3.963443,2.065579,2.399428,2.216349,2.383963,0.986563,2.520525,2.575917
2019-07-02,2.620407,1.052411,2.176812,2.757271,2.488778,3.804878,2.578954,1.063118,4.204867,3.973442,2.072492,2.398790,2.220784,2.398442,0.986012,2.523236,2.572502
2019-07-03,2.596471,1.062185,2.143599,2.762017,2.456698,3.816342,2.543393,1.035400,4.195400,3.948945,2.056673,2.382694,2.211451,2.390384,0.980574,2.495158,2.557704
2019-07-04,2.609632,1.077865,2.148175,2.795839,2.468259,3.846357,2.557780,1.042941,4.221383,3.958423,2.068002,2.392448,2.222238,2.399978,0.985186,2.508315,2.522418
2019-07-05,2.615016,1.068187,2.146508,2.810162,2.475702,3.851278,2.569669,1.034697,4.206901,3.969977,2.077072,2.399824,2.231275,2.388434,0.985156,2.520308,2.525833
2019-07-08,2.591716,1.055076,2.127494,2.784821,2.452821,3.808735,2.554456,1.032791,4.155177,3.882638,2.077322,2.376348,2.220969,2.354843,0.979050,2.510251,2.553548
2019-07-09,2.584171,1.054835,2.104517,2.782384,2.441835,3.833102,2.527653,1.050334,4.179660,3.899630,2.080823,2.370976,2.220154,2.361954,0.981584,2.501935,2.551229
2019-07-10,2.574459,1.054600,2.076895,2.775063,2.426102,3.843336,2.526657,1.052496,4.177961,3.928759,2.083861,2.362612,2.216521,2.366426,0.978242,2.488650,2.553548
2019-07-11,2.589351,1.060202,2.098020,2.804562,2.440911,3.849659,2.554751,1.071958,4.225476,3.935373,2.081368,2.369528,2.220746,2.381670,0.981363,2.500020,2.563985
2019-07-12,2.585417,1.062576,2.097097,2.811024,2.434143,3.850712,2.556684,1.059271,4.189670,3.918692,2.080704,2.367112,2.223099,2.383182,0.980973,2.499172,2.568624
2019-07-16,2.571427,1.045261,2.093793,2.787571,2.419308,3.830352,2.550899,1.038073,4.181314,3.881774,2.060511,2.359841,2.212654,2.378667,0.972751,2.489894,2.552389
2019-07-17,2.570622,1.048426,2.107374,2.786592,2.423304,3.816276,2.536758,1.045353,4.141967,3.878260,2.058782,2.349874,2.210317,2.373879,0.972067,2.482451,2.544271
2019-07-18,2.510515,1.023120,2.054541,2.765875,2.361979,3.740685,2.480584,1.004449,4.037256,3.797493,2.017763,2.291463,2.168974,2.312846,0.951333,2.424703,2.492087
2019-07-19,2.563269,1.046398,2.105462,2.787690,2.407264,3.841500,2.546915,1.017154,4.117002,3.885981,2.049231,2.339341,2.200626,2.360555,0.967019,2.469500,2.540792
2019-07-22,2.555243,1.036998,2.098163,2.750838,2.404316,3.768435,2.558518,1.012368,4.101129,3.844332,2.047370,2.341512,2.188891,2.333474,0.963427,2.471583,2.536153
2019-07-23,2.578785,1.032919,2.117582,2.758473,2.438025,3.784830,2.590381,1.029435,4.140335,3.853582,2.049464,2.365440,2.199798,2.348914,0.968733,2.493223,2.560506
2019-07-24,2.587751,1.025781,2.126322,2.744562,2.447013,3.786489,2.635897,1.046424,4.154193,3.837972,2.049619,2.372667,2.201007,2.349282,0.970641,2.494135,2.568624
2019-07-25,2.586191,1.033490,2.131250,2.745289,2.444233,3.770248,2.667262,1.038219,4.129966,3.805626,2.046322,2.363142,2.195339,2.338459,0.967360,2.486912,2.579060
2019-07-26,2.569566,1.031979,2.110755,2.736901,2.423881,3.735035,2.667598,1.035384,4.139251,3.835266,2.037550,2.336030,2.188213,2.350870,0.961334,2.465183,2.563985
2019-07-29,2.559037,1.048015,2.089468,2.738375,2.413235,3.757070,2.651672,1.032622,4.155689,3.842155,2.025206,2.316340,2.183803,2.366897,0.957457,2.447563,2.558187
2019-07-30,2.570552,1.066390,2.089004,2.756772,2.422608,3.798133,2.665681,1.030779,4.122211,3.873869,2.030670,2.333966,2.186315,2.372339,0.960466,2.462442,2.569783
2019-07-31,2.547145,1.074541,2.083589,2.737963,2.381916,3.736421,2.660917,1.025657,4.116717,3.903984,2.020321,2.302954,2.169701,2.345387,0.952858,2.439675,2.550069
2019-08-01,2.542116,1.063618,2.063538,2.731118,2.374354,3.703668,2.683035,1.028481,4.119579,3.927642,2.040967,2.291776,2.174083,2.342716,0.955447,2.445867,2.550069
2019-08-02,2.470388,1.060172,1.978500,2.709412,2.292144,3.644927,2.630117,0.995733,4.079758,3.854068,1.994872,2.216732,2.132927,2.310033,0.936754,2.369162,2.497885
2019-08-05,2.419478,1.051999,1.919828,2.654746,2.239408,3.589902,2.572483,0.974303,4.034170,3.802855,1.964697,2.173378,2.105563,2.278636,0.918168,2.322370,2.456138
2019-08-06,2.415020,1.043738,1.922688,2.640537,2.235892,3.596025,2.556211,0.971560,3.991127,3.794499,1.959538,2.172765,2.099155,2.270778,0.917643,2.334939,2.439903
2019-08-07,2.398201,1.058409,1.896415,2.651770,2.218886,3.570352,2.519403,0.967175,3.975075,3.827213,1.956307,2.151587,2.106017,2.263857,0.918431,2.316996,2.430625
2019-08-08,2.395407,1.048828,1.902181,2.666793,2.211487,3.583119,2.536602,0.928559,3.960137,3.843710,1.928597,2.156481,2.110057,2.273213,0.917870,2.305839,2.443381
2019-08-09,2.400275,1.054893,1.905472,2.680085,2.215687,3.589881,2.546052,0.943107,4.004708,3.886279,1.910130,2.161229,2.115592,2.274445,0.921320,2.307292,2.450339
2019-08-13,2.361036,1.051037,1.857731,2.640298,2.179595,3.546930,2.509019,0.902226,3.973085,3.846106,1.878910,2.126475,2.099070,2.255034,0.906629,2.261547,2.422508
2019-08-14,2.385122,1.045715,1.897918,2.657207,2.198053,3.551319,2.557270,0.924456,4.011640,3.860209,1.886031,2.149816,2.101416,2.259967,0.910515,2.286426,2.444541
2019-08-15,2.357041,1.043843,1.874089,2.639386,2.173694,3.512469,2.524378,0.901719,3.970588,3.813567,1.861235,2.121128,2.085388,2.228773,0.901212,2.260234,2.414390
2019-08-16,2.360889,1.046791,1.874049,2.712404,2.174127,3.515154,2.538684,0.914133,3.981625,3.829650,1.862668,2.116685,2.086025,2.231990,0.901629,2.258444,2.421348
2019-08-19,2.379703,1.054335,1.892595,2.758246,2.188813,3.546019,2.543354,0.934243,3.993895,3.843637,1.886065,2.135306,2.098779,2.236584,0.905352,2.285832,2.437583
2019-08-20,2.397686,1.048478,1.903879,2.799274,2.210666,3.566878,2.573656,0.934658,4.022434,3.891630,1.890612,2.147196,2.106555,2.251269,0.911316,2.295017,2.449180
2019-08-21,2.379273,1.027005,1.876831,2.805609,2.195929,3.553110,2.565718,0.919910,4.005620,3.853500,1.877155,2.129907,2.090934,2.237920,0.907313,2.273001,2.443381
2019-08-22,2.382255,1.027040,1.872706,2.802730,2.199629,3.572340,2.567687,0.908166,4.026500,3.841164,1.882303,2.135706,2.091054,2.240425,0.908826,2.279425,2.442222
2019-08-23,2.389540,1.025925,1.878439,2.825095,2.208206,3.587817,2.567580,0.900893,4.016849,3.831165,1.895435,2.143032,2.099436,2.239195,0.911291,2.287045,2.454978
2019-08-26,2.346399,1.015933,1.834274,2.815682,2.165181,3.559521,2.508161,0.886710,3.955224,3.747129,1.867523,2.104227,2.070913,2.197868,0.898952,2.240043,2.402794
2019-08-27,2.365653,1.021341,1.846359,2.815700,2.185622,3.568563,2.531965,0.896518,3.983278,3.783584,1.877955,2.130856,2.083178,2.209547,0.904907,2.264154,2.422508
2019-08-28,2.365163,1.034518,1.846557,2.852138,2.182543,3.571012,2.532695,0.900914,4.004472,3.770518,1.880621,2.120086,2.086355,2.203838,0.906874,2.257760,2.425987
2019-08-29,2.368525,1.037836,1.850807,2.844054,2.186922,3.587461,2.533103,0.905897,3.969408,3.771087,1.885623,2.122023,2.088974,2.202537,0.904719,2.264846,2.425987
2019-08-30,2.406686,1.048537,1.886303,2.849744,2.222010,3.619871,2.588112,0.926716,4.033216,3.843393,1.913709,2.157535,2.108152,2.235928,0.913269,2.301776,2.454978
2019-09-02,2.396358,1.046931,1.884928,2.841954,2.209216,3.587612,2.590696,0.919162,4.016649,3.819461,1.910101,2.142820,2.099388,2.219029,0.912065,2.294247,2.444541
2019-09-03,2.407253,1.057824,1.904924,2.832953,2.220029,3.596046,2.589490,0.919005,4.026642,3.805733,1.917568,2.156482,2.103979,2.218936,0.915771,2.304123,2.444541
2019-09-04,2.398347,1.056938,1.888681,2.833112,2.212126,3.588735,2.589408,0.917969,4.024324,3.856264,1.906754,2.138194,2.097224,2.224668,0.911943,2.285570,2.450339
2019-09-05,2.449459,1.056993,1.944110,2.875199,2.263491,3.620591,2.674760,0.938906,4.060490,3.894021,1.936312,2.190573,2.122603,2.266487,0.925672,2.334763,2.500204
2019-09-06,2.461660,1.033997,1.948402,2.877422,2.282432,3.598908,2.703580,0.936362,4.041753,3.914670,1.948829,2.211824,2.130118,2.267023,0.928797,2.352512,2.508322
2019-09-09,2.481442,1.036788,1.962537,2.903913,2.302051,3.637975,2.711859,0.948940,4.072155,3.964184,1.969082,2.226066,2.148539,2.282820,0.933385,2.369185,2.524557
2019-09-10,2.516177,1.030274,2.013108,2.834837,2.340105,3.631663,2.727133,0.972348,4.030296,3.901916,2.030593,2.279523,2.172452,2.269440,0.940413,2.436875,2.533834
2019-09-11,2.569675,1.060062,2.061277,2.827211,2.393344,3.698094,2.759939,1.009808,4.075896,3.923824,2.105866,2.328842,2.220366,2.287503,0.955904,2.501523,2.557027
2019-09-12,2.588185,1.079492,2.068827,2.855852,2.417737,3.717941,2.795228,1.018024,4.105299,3.947922,2.106583,2.339825,2.235487,2.298582,0.962241,2.510169,2.581380
2019-09-13,2.611973,1.096415,2.085385,2.932569,2.437653,3.769394,2.801071,1.023020,4.150476,3.987965,2.121979,2.364009,2.255504,2.324196,0.971536,2.523321,2.605732
2019-09-17,2.620253,1.097570,2.068694,2.976020,2.450023,3.782440,2.816893,1.096399,4.157890,4.009249,2.131317,2.366281,2.263909,2.330276,0.971315,2.526871,2.605732
2019-09-18,2.601518,1.108042,2.048994,2.970374,2.430465,3.783278,2.807648,1.057207,4.145796,3.987259,2.107049,2.343324,2.255886,2.326946,0.968244,2.501732,2.602253
2019-09-19,2.610996,1.126230,2.052106,3.006492,2.433541,3.807483,2.813115,1.064449,4.182250,4.024256,2.120619,2.346522,2.271278,2.349628,0.971258,2.501975,2.612690
2019-09-20,2.613374,1.122531,2.051004,3.011810,2.433307,3.807005,2.813992,1.063834,4.182854,4.068335,2.119836,2.355086,2.278982,2.355513,0.972920,2.501968,2.613850
2019-09-24,2.616898,1.132549,2.053465,3.012054,2.433618,3.817410,2.817517,1.059018,4.207709,4.066862,2.119818,2.362211,2.288450,2.361329,0.971889,2.501893,2.619648
2019-09-25,2.614403,1.145585,2.034509,3.039476,2.428623,3.832314,2.823088,1.051386,4.206416,4.133487,2.120053,2.350975,2.291430,2.367087,0.972447,2.500128,2.609211
2019-09-26,2.626413,1.137289,2.063530,3.037610,2.439078,3.846812,2.822155,1.048875,4.183070,4.102458,2.135528,2.367649,2.289729,2.356457,0.974457,2.521059,2.610371
2019-09-27,2.617394,1.114470,2.050419,3.033577,2.434537,3.825216,2.834753,1.059615,4.147484,4.096062,2.128235,2.355282,2.281826,2.354127,0.973382,2.511622,2.608052
2019-09-30,2.594523,1.077020,2.032276,3.016776,2.415426,3.789040,2.809213,1.037309,4.128307,4.084631,2.115085,2.330697,2.256979,2.330707,0.963469,2.486588,2.591817
2019-10-01,2.628184,1.091940,2.071760,3.015893,2.445421,3.824705,2.858390,1.041524,4.148894,4.073533,2.138940,2.373124,2.276402,2.331191,0.971764,2.523371,2.612690
2019-10-02,2.613204,1.113203,2.054117,3.013527,2.424187,3.830006,2.860099,1.027819,4.145890,4.042691,2.134175,2.346041,2.273218,2.332388,0.966360,2.498436,2.599934
2019-10-03,2.561046,1.098765,2.005291,2.968923,2.378648,3.723867,2.820014,0.996141,4.095848,3.966994,2.096429,2.290983,2.234100,2.303445,0.948103,2.450576,2.546590
2019-10-04,2.565715,1.099396,2.005922,3.007430,2.379356,3.764334,2.827894,1.002078,4.121087,3.983767,2.084809,2.295820,2.238296,2.314900,0.949707,2.443168,2.555867
2019-10-07,2.561944,1.093794,2.000371,3.003979,2.379828,3.765035,2.805182,0.995321,4.146682,3.982095,2.074368,2.296117,2.232004,2.315416,0.948398,2.437365,2.551229
2019-10-08,2.584950,1.092856,2.022376,3.014413,2.402060,3.786872,2.847173,1.009166,4.190798,4.025588,2.084058,2.315954,2.239843,2.332696,0.956040,2.459261,2.579060
2019-10-09,2.568560,1.100143,2.004629,3.018765,2.386969,3.799786,2.825212,0.993351,4.166532,3.995272,2.062267,2.296842,2.233499,2.332286,0.951946,2.438916,2.561666
2019-10-10,2.578462,1.094086,2.027519,2.998772,2.399835,3.805087,2.833463,0.992741,4.159221,3.981269,2.057273,2.312761,2.229088,2.325975,0.954658,2.452784,2.572103
2019-10-11,2.612743,1.094458,2.063301,3.003743,2.435545,3.824095,2.878336,1.018426,4.155853,4.017371,2.083981,2.352510,2.246383,2.327642,0.964335,2.493406,2.599934
2019-10-15,2.660064,1.110355,2.101830,3.054896,2.479313,3.887351,2.919177,1.020655,4.177961,4.105404,2.122937,2.409555,2.278481,2.364650,0.980518,2.532497,2.648639
2019-10-16,2.675376,1.101537,2.105473,3.067615,2.496780,3.893737,2.953157,1.021031,4.190375,4.144631,2.138956,2.425861,2.287149,2.379010,0.990195,2.544870,2.679950
2019-10-17,2.664998,1.084596,2.091582,3.046054,2.491553,3.865809,2.953766,1.024157,4.153555,4.154451,2.123497,2.420567,2.270752,2.370102,0.987154,2.525913,2.679950
2019-10-18,2.670299,1.089141,2.116153,3.047426,2.495933,3.824023,2.963195,1.032431,4.140551,4.137248,2.123616,2.427975,2.269928,2.358971,0.983968,2.531567,2.686908
2019-10-21,2.682765,1.097302,2.124986,3.081127,2.506910,3.843531,2.973592,1.039275,4.177003,4.117614,2.145985,2.433834,2.287086,2.368017,0.990991,2.546157,2.691546
2019-10-23,2.707629,1.104503,2.138855,3.095362,2.537506,3.870808,2.974523,1.046498,4.182560,4.225277,2.177614,2.449789,2.307767,2.377542,0.994820,2.566233,2.704303
2019-10-24,2.728669,1.108112,2.164877,3.074076,2.560866,3.869005,3.007578,1.060538,4.180586,4.310064,2.192123,2.462071,2.310203,2.377136,0.998731,2.589799,2.717059
2019-10-25,2.729830,1.104678,2.158213,3.083929,2.564834,3.874922,3.012450,1.061817,4.148400,4.392867,2.189181,2.455930,2.310884,2.384820,0.997727,2.586101,2.720538
2019-10-28,2.736610,1.096144,2.165024,3.068682,2.574913,3.836206,3.065779,1.065805,4.131673,4.389107,2.188797,2.465556,2.302807,2.376764,0.997863,2.591960,2.728655
2019-10-29,2.759331,1.090764,2.199274,3.075645,2.595529,3.838423,3.075585,1.070857,4.148901,4.422702,2.215592,2.491833,2.316037,2.384460,1.006010,2.623238,2.742571
2019-10-30,2.746162,1.096104,2.171409,3.048590,2.581557,3.896109,3.041499,1.055954,4.147987,4.445984,2.209247,2.471424,2.321672,2.378333,1.008179,2.609498,2.726336
2019-10-31,2.744934,1.084036,2.168925,3.087187,2.577043,3.888016,3.040244,1.064626,4.166184,4.481081,2.196834,2.476058,2.310624,2.369728,1.010942,2.613920,2.736773
2019-11-01,2.733064,1.082891,2.150666,3.108520,2.558009,3.881890,3.049000,1.047248,4.217621,4.398496,2.190541,2.470419,2.309333,2.377439,1.012859,2.603226,2.727496
2019-11-05,2.783543,1.083382,2.206855,3.113521,2.597360,3.933323,3.091438,1.098992,4.262577,4.429377,2.238499,2.544673,2.340900,2.387859,1.028187,2.643366,2.777361
2019-11-06,2.799315,1.085077,2.238461,3.106328,2.614232,3.921068,3.094168,1.105172,4.242021,4.449756,2.259308,2.559074,2.344183,2.375027,1.028976,2.667976,2.780840
2019-11-07,2.798734,1.081352,2.235714,3.116041,2.606663,3.911969,3.099277,1.105557,4.255152,4.529414,2.253697,2.561817,2.342288,2.396994,1.029396,2.658521,2.783159
2019-11-08,2.819162,1.076212,2.260279,3.087831,2.626612,3.909410,3.120015,1.115099,4.275739,4.593106,2.272962,2.587406,2.349113,2.377305,1.028348,2.691213,2.790117
2019-11-11,2.815227,1.076918,2.265246,3.015620,2.616828,3.911994,3.139414,1.099276,4.276806,4.570367,2.276499,2.582280,2.358315,2.379402,1.021033,2.689040,2.784318
2019-11-12,2.831551,1.065899,2.277735,3.026346,2.637293,3.912251,3.167429,1.103136,4.293674,4.571025,2.288095,2.605075,2.363291,2.389316,1.022894,2.705493,2.809831
2019-11-13,2.806935,1.048465,2.247986,2.990726,2.615773,3.876835,3.156344,1.086645,4.261428,4.526092,2.270884,2.586924,2.349340,2.379844,1.014856,2.680782,2.785478
2019-11-14,2.777566,1.032346,2.206384,2.967681,2.587547,3.857600,3.116092,1.072988,4.263747,4.512883,2.245193,2.566516,2.330830,2.358510,1.006633,2.644943,2.763445
2019-11-15,2.800002,1.043834,2.222109,2.972517,2.608300,3.907870,3.142606,1.069388,4.325895,4.546700,2.278924,2.571163,2.347111,2.378922,1.012842,2.672124,2.781999
2019-11-18,2.796220,1.046914,2.207268,2.971197,2.604038,3.884368,3.162815,1.064611,4.335129,4.601524,2.272434,2.564602,2.343428,2.388954,1.015538,2.657678,2.792436
2019-11-19,2.784273,1.043177,2.186103,2.992840,2.589072,3.882292,3.129695,1.053415,4.324184,4.686190,2.277458,2.543219,2.342620,2.388761,1.014842,2.654853,2.780840
2019-11-20,2.766043,1.036192,2.168680,2.965674,2.566484,3.862964,3.112722,1.036252,4.339343,4.729983,2.259469,2.523649,2.333392,2.388636,1.007388,2.618305,2.763445
2019-11-21,2.755425,1.049129,2.146141,2.994496,2.558347,3.852286,3.084858,1.034461,4.322786,4.703367,2.252034,2.519248,2.338821,2.382229,1.007866,2.613775,2.749529
2019-11-22,2.760733,1.033651,2.156322,2.961686,2.567463,3.840938,3.095841,1.039158,4.321837,4.714794,2.255300,2.526873,2.337430,2.381004,1.008157,2.611416,2.759966
2019-11-25,2.788605,1.042679,2.188734,2.997730,2.597508,3.878759,3.112426,1.065927,4.366549,4.740395,2.275223,2.542196,2.350789,2.390606,1.015087,2.636267,2.781999
2019-11-26,2.789951,1.042735,2.183473,3.019827,2.596729,3.860861,3.158465,1.059926,4.353978,4.757202,2.271580,2.541403,2.353688,2.397980,1.015823,2.631470,2.790117
2019-11-27,2.802175,1.057265,2.203014,3.044246,2.608501,3.854667,3.177785,1.071267,4.364943,4.758881,2.274899,2.548680,2.351493,2.401099,1.019896,2.644193,2.799394
2019-11-28,2.797267,1.051806,2.191753,3.051331,2.600285,3.858605,3.178726,1.066678,4.349606,4.779141,2.279427,2.542909,2.347221,2.398160,1.019875,2.643654,2.793596
2019-11-29,2.783881,1.051131,2.177912,3.040112,2.587638,3.846250,3.165893,1.071749,4.318149,4.754678,2.272947,2.526593,2.333121,2.378612,1.016890,2.632448,2.780840
2019-12-02,2.812661,1.057496,2.206584,3.044181,2.618771,3.887690,3.193967,1.069090,4.339489,4.821005,2.282228,2.557771,2.352792,2.399088,1.024592,2.661254,2.809831
2019-12-03,2.790708,1.044888,2.191421,3.020324,2.597203,3.825492,3.195186,1.073874,4.313950,4.787796,2.271809,2.528810,2.336150,2.387292,1.018304,2.643563,2.788957
2019-12-04,2.778286,1.063476,2.174727,3.039214,2.585476,3.822676,3.165107,1.063332,4.326332,4.745366,2.263286,2.512428,2.341805,2.371018,1.013155,2.631946,2.758806
2019-12-05,2.809032,1.063080,2.222804,3.050613,2.615283,3.819300,3.207619,1.073684,4.346807,4.817339,2.284958,2.534903,2.351590,2.389854,1.018169,2.658177,2.781999
2019-12-06,2.816304,1.065395,2.231795,3.064101,2.624075,3.816250,3.225358,1.071308,4.330891,4.829611,2.294767,2.535339,2.350412,2.395556,1.021054,2.664407,2.788957
2019-12-09,2.837117,1.068604,2.258240,3.057387,2.652002,3.840830,3.231426,1.100028,4.345228,4.787291,2.317967,2.549853,2.358227,2.391043,1.025863,2.690275,2.795915
2019-12-10,2.827355,1.047563,2.246780,3.070515,2.635882,3.832010,3.244839,1.093667,4.360964,4.822243,2.307455,2.538220,2.352032,2.399322,1.024049,2.680973,2.795915
2019-12-11,2.824825,1.061797,2.243530,3.052259,2.629588,3.818391,3.254805,1.093477,4.347016,4.805217,2.309164,2.540049,2.346548,2.399063,1.019527,2.672568,2.788957
2019-12-12,2.818482,1.058024,2.242673,3.059744,2.627067,3.784999,3.275149,1.084512,4.352676,4.772986,2.293025,2.527802,2.340533,2.414300,1.017970,2.664115,2.795915
